identifier,address,chain,name,symbol,decimals,coingecko,cryptocompare,started,protocol
eip155:56/erc20:0x3D04EDC843e74935C09F54cc4b2fe1870E347AC9,0x3D04EDC843e74935C09F54cc4b2fe1870E347AC9,56,Curio Governance Token on BSC,CGT,18,curio-governance,CURIO,1613486263,
eip155:56/erc20:0xBe1a001FE942f96Eea22bA08783140B9Dcc09D28,0xBe1a001FE942f96Eea22bA08783140B9Dcc09D28,56,Beta Token,BETA,18,beta-finance,BETA,1632920784,
eip155:56/erc20:0xe552Fb52a4F19e44ef5A967632DBc320B0820639,0xe552Fb52a4F19e44ef5A967632DBc320B0820639,56,Metis Token,Metis,18,metis-token,METIS,1632418051,
eip155:56/erc20:0xfE19F0B51438fd612f6FD59C1dbB3eA319f433Ba,0xfE19F0B51438fd612f6FD59C1dbB3eA319f433Ba,56,Magic Internet Money,MIM,18,magic-internet-money,MIM,1624013498,
eip155:56/erc20:0x9CD9C5a44CB8fab39b2Ee3556F5c439e65E4fDdD,0x9CD9C5a44CB8fab39b2Ee3556F5c439e65E4fDdD,56,MARS4 [via ChainPort.io],MARS4,18,mars4,MARS4,1643021374,
eip155:56/erc20:0x6e2a5EA25B161Befa6A8444C71ae3A89C39933c6,0x6e2a5EA25B161Befa6A8444C71ae3A89C39933c6,56,Bit2Me,B2M,18,bit2me,B2M,1634883585,
eip155:56/erc20:0xCd1fAFf6e578Fa5cAC469d2418C95671bA1a62Fe,0xCd1fAFf6e578Fa5cAC469d2418C95671bA1a62Fe,56,Torum,XTM,18,torum,XTM,1633594627,
eip155:56/erc20:0xC13B7a43223BB9Bf4B69BD68Ab20ca1B79d81C75,0xC13B7a43223BB9Bf4B69BD68Ab20ca1B79d81C75,56,Juggernaut DeFi,JGN,18,juggernaut,JGN,1608009186,
eip155:56/erc20:0xA0A2eE912CAF7921eaAbC866c6ef6FEc8f7E90A4,0xA0A2eE912CAF7921eaAbC866c6ef6FEc8f7E90A4,56,Deeper Network,DPR,18,deeper-network,DPR,1636254718,
eip155:56/erc20:0xcAfE001067cDEF266AfB7Eb5A286dCFD277f3dE5,0xcAfE001067cDEF266AfB7Eb5A286dCFD277f3dE5,56,ParaSwap,PSP,18,paraswap,PSP,1640109510,
eip155:56/erc20:0x6feFd97F328342a8A840546A55FDcfEe7542F9A8,0x6feFd97F328342a8A840546A55FDcfEe7542F9A8,56,BitBase,BTBS,18,bitbase-token,BTBS,1626406871,
eip155:56/erc20:0xc49DDe62B4A0810074721fAcA54Aab52369f486a,0xc49DDe62B4A0810074721fAcA54Aab52369f486a,56,POLKER,PKR,18,polker,PKR,1624505603,
eip155:56/erc20:0x76A797A59Ba2C17726896976B7B3747BfD1d220f,0x76A797A59Ba2C17726896976B7B3747BfD1d220f,56,Wrapped TON Coin,TONCOIN,9,the-open-network,TONCOIN,1633015603,
eip155:56/erc20:0x5f4Bde007Dc06b867f86EBFE4802e34A1fFEEd63,0x5f4Bde007Dc06b867f86EBFE4802e34A1fFEEd63,56,Highstreet Token,HIGH,18,highstreet,HIGH,1633928914,
eip155:56/erc20:0x949D48EcA67b17269629c7194F4b727d4Ef9E5d6,0x949D48EcA67b17269629c7194F4b727d4Ef9E5d6,56,Merit Circle,MC,18,merit-circle,MC,1638456676,
eip155:56/erc20:0x37941b3Fdb2bD332e667D452a58Be01bcacb923e,0x37941b3Fdb2bD332e667D452a58Be01bcacb923e,56,fren,fren,9,fren,FREN,1639644937,
eip155:56/erc20:0x1D1cB8997570e73949930c01Fe5796C88d7336c6,0x1D1cB8997570e73949930c01Fe5796C88d7336c6,56,PolkaBridge,PBR,18,polkabridge,PBR,1653667277,
eip155:56/erc20:0xeCEB87cF00DCBf2D4E2880223743Ff087a995aD9,0xeCEB87cF00DCBf2D4E2880223743Ff087a995aD9,56,NUM Token [via ChainPort.io],NUM,18,numbers-protocol,,1636988209,
eip155:56/erc20:0x368ce786Ea190f32439074e8d22e12ecb718B44c,0x368ce786Ea190f32439074e8d22e12ecb718B44c,56,Epik Prime [via ChainPort.io],EPIK,18,epik-prime,EPIK,1631619928,
eip155:56/erc20:0x0F5d8CD195a4539bcf2eC6118C6dA50287c6d5f5,0x0F5d8CD195a4539bcf2eC6118C6dA50287c6d5f5,56,Gold Fever Native Gold [via ChainPort.io],NGL,18,gold-fever-native-gold,NGL,1637168537,
eip155:56/erc20:0x301AF3Eff0c904Dc5DdD06FAa808f653474F7FcC,0x301AF3Eff0c904Dc5DdD06FAa808f653474F7FcC,56,Unbound,UNB,18,unbound-finance,,1639116479,
eip155:56/erc20:0xEe9801669C6138E84bD50dEB500827b776777d28,0xEe9801669C6138E84bD50dEB500827b776777d28,56,O3 Swap Token,O3,18,o3-swap,O3,1620738677,
eip155:56/erc20:0x6a8Fd46F88dBD7bdC2D536C604f811C63052ce0F,0x6a8Fd46F88dBD7bdC2D536C604f811C63052ce0F,56,TRVL,TRVL,18,dtravel,TRVL,1638204246,
eip155:56/erc20:0xC0C6e4C6E70c6231b20979Bda581a66f062A7967,0xC0C6e4C6E70c6231b20979Bda581a66f062A7967,56,AtariToken,bATRI,0,atari,ATRI,1620865240,
eip155:56/erc20:0x4FA7163E153419E0E1064e418dd7A99314Ed27b6,0x4FA7163E153419E0E1064e418dd7A99314Ed27b6,56,Hot Cross Token,HOTCROSS,18,hot-cross,HOTCROSS,1620979746,
eip155:56/erc20:0xbD525E51384905c6C0936A431BC7EFB6C4903Ea0,0xbD525E51384905c6C0936A431BC7EFB6C4903Ea0,56,pTokens BIST,BIST,18,bistroo,BIST,1633684766,
eip155:56/erc20:0xb2343143f814639c9b1f42961C698247171dF34a,0xb2343143f814639c9b1f42961C698247171dF34a,56,CORE MultiChain Token,CMCX,18,core,CMCX,1621202670,
eip155:56/erc20:0x3623f2B63d8F50b477849d29e7C9A6625331E89D,0x3623f2B63d8F50b477849d29e7C9A6625331E89D,56,WholeEarthCoin from Mainnet,WEC,18,whole-earth-coin,WEC,1642291867,
eip155:56/erc20:0x0D35A2B85c5A63188d566D104bEbf7C694334Ee4,0x0D35A2B85c5A63188d566D104bEbf7C694334Ee4,56,Pawtocol Network UPI Token,BUPI,18,pawtocol,UPI,1623171048,
eip155:56/erc20:0x90C97F71E18723b0Cf0dfa30ee176Ab653E89F40,0x90C97F71E18723b0Cf0dfa30ee176Ab653E89F40,56,Frax,FRAX,18,frax,FRAX,1632434220,
eip155:56/erc20:0x9Fb9a33956351cf4fa040f65A13b835A3C8764E3,0x9Fb9a33956351cf4fa040f65A13b835A3C8764E3,56,Multichain,MULTI,18,multichain,MULTI,1639561926,
eip155:56/erc20:0xe0cCa86B254005889aC3a81e737f56a14f4A38F5,0xe0cCa86B254005889aC3a81e737f56a14f4A38F5,56,Alta Finance,ALTA,18,alta-finance,ALTA,1653359379,
eip155:56/erc20:0xc6DdDB5bc6E61e0841C54f3e723Ae1f3A807260b,0xc6DdDB5bc6E61e0841C54f3e723Ae1f3A807260b,56,Aurox Token,URUS,18,urus-token,URUS,1644731544,
eip155:56/erc20:0x4C882ec256823eE773B25b414d36F92ef58a7c0C,0x4C882ec256823eE773B25b414d36F92ef58a7c0C,56,pStake Finance,PSTAKE,18,pstake-finance,PSTAKE,1659322864,
eip155:56/erc20:0x8E3BCC334657560253B83f08331d85267316e08a,0x8E3BCC334657560253B83f08331d85267316e08a,56,Rubic,BRBC,18,rubic,RBC,1616593032,
eip155:56/erc20:0x77087aB5Df23cFB52449A188e80e9096201c2097,0x77087aB5Df23cFB52449A188e80e9096201c2097,56,hi Dollar,HI,18,hi-dollar,HI,1634796768,
eip155:56/erc20:0x77edFaE59a7948d66E9911A30cC787d2172343d4,0x77edFaE59a7948d66E9911A30cC787d2172343d4,56,LABEL,LBL,18,label-foundation,LBL,1637749550,
eip155:56/erc20:0x52fe7b439753092f584917e3EFEa86A1cFD210f9,0x52fe7b439753092f584917e3EFEa86A1cFD210f9,56,Trazable [via ChainPort.io],TRZ,18,trazable,,1642588690,
eip155:56/erc20:0x7E35D0e9180bF3A1fc47b0d110bE7a21A10B41Fe,0x7E35D0e9180bF3A1fc47b0d110bE7a21A10B41Fe,56,OVR,OVR,18,ovr,OVR,1616485928,
eip155:56/erc20:0x65d9033cff96782394dAB5dbEf17Fa771bbe1732,0x65d9033cff96782394dAB5dbEf17Fa771bbe1732,56,Bit Store Coin,STORE,18,bit-store-coin,STORE,1643021200,
eip155:56/erc20:0x7837fd820bA38f95c54D6dAC4ca3751b81511357,0x7837fd820bA38f95c54D6dAC4ca3751b81511357,56,DOSE,DOSE,18,dose-token,DOSE,1634709254,
eip155:56/erc20:0x3107C0A1126268CA303f8d99c712392fA596e6D7,0x3107C0A1126268CA303f8d99c712392fA596e6D7,56,Gem Exchange and Trading (Wormhole),GXT,18,gem-exchange-and-trading,GXT,1644913644,
eip155:56/erc20:0x0ebd9537A25f56713E34c45b38F421A1e7191469,0x0ebd9537A25f56713E34c45b38F421A1e7191469,56,dotmoovs,MOOV,18,dotmoovs,MOOV,1621403056,
eip155:56/erc20:0x0A7e7D210C45c4abBA183C1D0551B53AD1756ecA,0x0A7e7D210C45c4abBA183C1D0551B53AD1756ecA,56,Wrapped Ever,WEVER,9,everscale,,1647190102,
eip155:56/erc20:0xF68C9Df95a18B2A5a5fa1124d79EEEffBaD0B6Fa,0xF68C9Df95a18B2A5a5fa1124d79EEEffBaD0B6Fa,56,Anyswap-BEP20,ANY,18,anyswap,,1600159264,
eip155:56/erc20:0x0Eb3a705fc54725037CC9e008bDede697f62F335,0x0Eb3a705fc54725037CC9e008bDede697f62F335,56,Binance-Peg Cosmos Token,ATOM,18,cosmos,,1600081096,
eip155:56/erc20:0xE02dF9e3e622DeBdD69fb838bB799E3F168902c5,0xE02dF9e3e622DeBdD69fb838bB799E3F168902c5,56,BakeryToken,BAKE,18,bakerytoken,BAKE,1599984664,
eip155:56/erc20:0xe20B9e246db5a0d21BF9209E4858Bc9A3ff7A034,0xe20B9e246db5a0d21BF9209E4858Bc9A3ff7A034,56,Wrapped Banano,wBAN,18,banano,,1622565245,
eip155:56/erc20:0x9045B0eda6B6A556cf9B3d81C2db47411714f847,0x9045B0eda6B6A556cf9B3d81C2db47411714f847,56,Wrapped BitBlocks,WBBK,18,bitblocks-project,BBK,1612804629,
eip155:56/erc20:0xd2cDfD5d26dfA1D11116B9ED7DBd7C6B88C6e1D3,0xd2cDfD5d26dfA1D11116B9ED7DBd7C6B88C6e1D3,56,Wrapped Blackcoin,wBLK,18,blackcoin,,1648839195,
eip155:56/erc20:0xAe9269f27437f0fcBC232d39Ec814844a51d6b8f,0xAe9269f27437f0fcBC232d39Ec814844a51d6b8f,56,Burger Swap,BURGER,18,burger-swap,,1599734002,
eip155:56/erc20:0x7b0E7E40eE4672599F7095D1DdD730b0805195BA,0x7b0E7E40eE4672599F7095D1DdD730b0805195BA,56,Wrapped Signa,WSIGNA,8,signum,SIGNA,1633730066,
eip155:56/erc20:0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,56,PancakeSwap Token,Cake,18,pancakeswap-token,,1600753669,
eip155:56/erc20:0xF6Cb4ad242BaB681EfFc5dE40f7c8FF921a12d63,0xF6Cb4ad242BaB681EfFc5dE40f7c8FF921a12d63,56,Centric SWAP,CNS,8,centric-cash,,1622704739,
eip155:56/erc20:0xd15CeE1DEaFBad6C0B3Fd7489677Cc102B141464,0xd15CeE1DEaFBad6C0B3Fd7489677Cc102B141464,56,Circuits of Value V2,COVAL,8,circuits-of-value,,1615229035,
eip155:56/erc20:0x361C60b7c2828fCAb80988d00D1D542c83387b50,0x361C60b7c2828fCAb80988d00D1D542c83387b50,56,DFI (DefiChain),DFI,18,defichain,,1650861352,
eip155:56/erc20:0xeb34De0C4B2955CE0ff1526CDf735c9E6d249D09,0xeb34De0C4B2955CE0ff1526CDf735c9E6d249D09,56,Imported GBYTE,GBYTE,18,byteball,,1624830547,
eip155:56/erc20:0xc342774492b54ce5F8ac662113ED702Fc1b34972,0xc342774492b54ce5F8ac662113ED702Fc1b34972,56,Binance GeoDB Coin,BGEO,18,geodb,,1615384436,
eip155:56/erc20:0x0e37d70b51ffA2B98b4D34a5712C5291115464e3,0x0e37d70b51ffA2B98b4D34a5712C5291115464e3,56,Everipedia IQ,IQ,18,everipedia,,1617696639,
eip155:56/erc20:0xBFEf6cCFC830D3BaCA4F6766a0d4AaA242Ca9F3D,0xBFEf6cCFC830D3BaCA4F6766a0d4AaA242Ca9F3D,56,Wrapped Navcoin,WNAV,8,nav-coin,,1617130641,
eip155:56/erc20:0x6519cb1F694CcBCc72417570b364F2D051EEfb9d,0x6519cb1F694CcBCc72417570b364F2D051EEfb9d,56,NoLimitCoin,NLC,8,nolimitcoin,NLC2,1617090511,
eip155:56/erc20:0x2456493e757fDeedF569781F053998A72adfad03,0x2456493e757fDeedF569781F053998A72adfad03,56,Definder network token,DNT,6,smartlands,SLST,1651153841,
eip155:56/erc20:0x298Eff8af1ecEbbB2c034eaA3b9a5d0Cc56c59CD,0x298Eff8af1ecEbbB2c034eaA3b9a5d0Cc56c59CD,56,Phantasma Stake,SOUL,8,phantasma,,1651006628,
eip155:56/erc20:0x3910db0600eA925F63C36DdB1351aB6E2c6eb102,0x3910db0600eA925F63C36DdB1351aB6E2c6eb102,56,Spartan Protocol Token V2,SPARTA,18,spartan-protocol-token,SPARTA,1620795428,
eip155:56/erc20:0x71DE20e0C4616E7fcBfDD3f875d568492cBE4739,0x71DE20e0C4616E7fcBfDD3f875d568492cBE4739,56,SWINGBY token,SWINGBY,18,swingby,,1606313118,
eip155:56/erc20:0xD347DEfFBb2e750C752b2d4Aa5C26fd57ab90D64,0xD347DEfFBb2e750C752b2d4Aa5C26fd57ab90D64,56,Wrapped VeriBlock,wVBK,18,veriblock,,1630285314,
eip155:56/erc20:0xE9C803F48dFFE50180Bd5B01dC04DA939E3445Fc,0xE9C803F48dFFE50180Bd5B01dC04DA939E3445Fc,56,Velas,VLX,18,velas,VELAS,1630712132,
eip155:56/erc20:0x8e17ed70334C87eCE574C9d537BC153d8609e2a3,0x8e17ed70334C87eCE574C9d537BC153d8609e2a3,56,wazirx token,WRX,8,wazirx,WRX,1619773586,
eip155:56/erc20:0xcF6BB5389c92Bdda8a3747Ddb454cB7a64626C63,0xcF6BB5389c92Bdda8a3747Ddb454cB7a64626C63,56,Venus,XVS,18,venus,XVS,1601247463,
eip155:56/erc20:0x728C5baC3C3e370E372Fc4671f9ef6916b814d8B,0x728C5baC3C3e370E372Fc4671f9ef6916b814d8B,56,UNFI,UNFI,18,unifi-protocol-dao,,1604991565,
eip155:56/erc20:0x78650B139471520656b9E7aA7A5e9276814a38e9,0x78650B139471520656b9E7aA7A5e9276814a38e9,56,StandardBTCHashrateToken,BTCST,17,btc-standard-hashrate-token,,1608698335,
eip155:56/erc20:0x4B0F1812e5Df2A09796481Ff14017e6005508003,0x4B0F1812e5Df2A09796481Ff14017e6005508003,56,Trust Wallet,TWT,18,trust-wallet-token,TWT,1601697721,
eip155:56/erc20:0x990E7154bB999FAa9b2fa5Ed29E822703311eA85,0x990E7154bB999FAa9b2fa5Ed29E822703311eA85,56,BSC-Peg Thunder Token,TT,18,thunder-token,,1615188947,
eip155:56/erc20:0x968F6f898a6Df937fC1859b323aC2F14643e3fED,0x968F6f898a6Df937fC1859b323aC2F14643e3fED,56,Newscrypto,NWC,18,newscrypto-coin,,1610737759,
eip155:56/erc20:0x40fEd5691e547885cABd7A2990De719DCc8497FC,0x40fEd5691e547885cABd7A2990De719DCc8497FC,56,Safe Haven Token,SHA,18,safe-haven,,1651632343,
eip155:56/erc20:0xf486ad071f3bEE968384D2E39e2D8aF0fCf6fd46,0xf486ad071f3bEE968384D2E39e2D8aF0fCf6fd46,56,VELO,VELO,18,velo,,1637827741,
eip155:56/erc20:0xD41FDb03Ba84762dD66a0af1a6C8540FF1ba5dfb,0xD41FDb03Ba84762dD66a0af1a6C8540FF1ba5dfb,56,SafePal Token,SFP,18,safepal,SFP,1608110365,
eip155:56/erc20:0x4BD17003473389A42DAF6a0a729f6Fdb328BbBd7,0x4BD17003473389A42DAF6a0a729f6Fdb328BbBd7,56,VAI Stablecoin,VAI,18,vai,VAI,1606088239,
eip155:56/erc20:0x6e4a971B81CA58045a2AA982EaA3d50C4Ac38F42,0x6e4a971B81CA58045a2AA982EaA3d50C4Ac38F42,56,Bridge,BRG,18,bridge-oracle,,1645697840,
eip155:56/erc20:0xCa3F508B8e4Dd382eE878A314789373D80A5190A,0xCa3F508B8e4Dd382eE878A314789373D80A5190A,56,beefy.finance,BIFI,18,beefy-finance,BIFI,1600620892,
eip155:56/erc20:0xA7f552078dcC247C2684336020c03648500C6d9F,0xA7f552078dcC247C2684336020c03648500C6d9F,56,Ellipsis,EPS,18,ellipsis,ELLIP,1616517644,
eip155:56/erc20:0x9f589e3eabe42ebC94A44727b3f3531C0c877809,0x9f589e3eabe42ebC94A44727b3f3531C0c877809,56,Tokocrypto Token,TKO,18,tokocrypto,TKO,1617298253,
eip155:56/erc20:0xB42e1c3902b85b410334f5fff79cDc51fBeE6950,0xB42e1c3902b85b410334f5fff79cDc51fBeE6950,56,SPI Governance,GSPI,18,gspi,GSPI,1614967129,
eip155:56/erc20:0x9C65AB58d8d978DB963e63f2bfB7121627e3a739,0x9C65AB58d8d978DB963e63f2bfB7121627e3a739,56,MDX Token,MDX,18,mdex,MDX,1617822414,
eip155:56/erc20:0xaC472D0EED2B8a2f57a6E304eA7eBD8E88D1d36f,0xaC472D0EED2B8a2f57a6E304eA7eBD8E88D1d36f,56,Anime,ANI,18,anime-token,,1611654649,
eip155:56/erc20:0xb897D0a0f68800f8Be7D69ffDD1c24b69f57Bf3e,0xb897D0a0f68800f8Be7D69ffDD1c24b69f57Bf3e,56,Electra Protocol,XEP,8,electra-protocol,,1633352820,
eip155:56/erc20:0x48b19b7605429aCAa8Ea734117F39726a9AAb1f9,0x48b19b7605429aCAa8Ea734117F39726a9AAb1f9,56,Wrapped ETHO,ETHO,18,ether-1,ETHO,1651752449,
eip155:56/erc20:0xDf0121a3bA5C10816eA2943C722650C4A4B0dbE6,0xDf0121a3bA5C10816eA2943C722650C4A4B0dbE6,56,Octopus Protocol,OPS,18,octopus-protocol,OPS,1635536767,
eip155:56/erc20:0x3a06212763CAF64bf101DaA4b0cEbb0cD393fA1a,0x3a06212763CAF64bf101DaA4b0cEbb0cD393fA1a,56,Chainport.io-Peg delta.theta,DLTA,18,delta-theta,,1623326704,
eip155:56/erc20:0x6a6Ccf15B38DA4b5B0eF4C8fe9FefCB472A893F9,0x6a6Ccf15B38DA4b5B0eF4C8fe9FefCB472A893F9,56,MoonStarter.net,MNST,18,moonstarter,MNST,1622997981,
eip155:56/erc20:0x20eE7B720f4E4c4FFcB00C4065cdae55271aECCa,0x20eE7B720f4E4c4FFcB00C4065cdae55271aECCa,56,APENFT,NFT,6,apenft,NFT,1644915135,
eip155:56/erc20:0x8F0528cE5eF7B51152A59745bEfDD91D97091d2F,0x8F0528cE5eF7B51152A59745bEfDD91D97091d2F,56,AlpacaToken,ALPACA,18,alpaca-finance,ALPACA,1614337054,
eip155:56/erc20:0x477bC8d23c634C154061869478bce96BE6045D12,0x477bC8d23c634C154061869478bce96BE6045D12,56,SeedifyFund,SFUND,18,seedify-fund,SFUND,1614214958,
eip155:56/erc20:0x651Cd665bD558175A956fb3D72206eA08Eb3dF5b,0x651Cd665bD558175A956fb3D72206eA08Eb3dF5b,56,Roseon Finance,ROSN,18,roseon-finance,ROSN,1620551645,
eip155:56/erc20:0xAE20BC46300BAb5d85612C6BC6EA87eA0F186035,0xAE20BC46300BAb5d85612C6BC6EA87eA0F186035,56,Crossfi,CRFI,18,crossfi,CRFI,1620587551,
eip155:56/erc20:0x42F6f551ae042cBe50C739158b4f0CAC0Edb9096,0x42F6f551ae042cBe50C739158b4f0CAC0Edb9096,56,Nerve,NRV,18,nerve-finance,,1614906217,
eip155:56/erc20:0x193B8230f594F63da50876EaF362177d1Dca4A45,0x193B8230f594F63da50876EaF362177d1Dca4A45,56,yefi,YEFI,6,yefi,YEFI,1623988944,
eip155:56/erc20:0xfb62AE373acA027177D1c18Ee0862817f9080d08,0xfb62AE373acA027177D1c18Ee0862817f9080d08,56,My DeFi Pet Token,DPET,18,my-defi-pet,DPET,1619437689,
eip155:56/erc20:0x3203c9E46cA618C8C1cE5dC67e7e9D75f5da2377,0x3203c9E46cA618C8C1cE5dC67e7e9D75f5da2377,56,Mobox,MBOX,18,mobox,MBOX,1617348424,
eip155:56/erc20:0x27eb4587783F2744c489aD2e64269A2e86daeB80,0x27eb4587783F2744c489aD2e64269A2e86daeB80,56,RocketDoge,RD,18,rocketdoge,RD,1622118851,
eip155:56/erc20:0x678e840C640F619E17848045D23072844224dD37,0x678e840C640F619E17848045D23072844224dD37,56,Cratos BEP20,CRTS,18,cratos,CRTS,1637112391,
eip155:56/erc20:0xACB8f52DC63BB752a51186D1c55868ADbFfEe9C1,0xACB8f52DC63BB752a51186D1c55868ADbFfEe9C1,56,BunnyPark,BP,18,bunnypark,BP,1618814346,
eip155:56/erc20:0x08ba0619b1e7A582E0BCe5BBE9843322C954C340,0x08ba0619b1e7A582E0BCe5BBE9843322C954C340,56,Binamon,BMON,18,binamon,BMON,1623442175,
eip155:56/erc20:0xE4FAE3Faa8300810C835970b9187c268f55D998F,0xE4FAE3Faa8300810C835970b9187c268f55D998F,56,CateCoin,CATE,9,catecoin,,1625410760,
eip155:56/erc20:0x8C851d1a123Ff703BD1f9dabe631b69902Df5f97,0x8C851d1a123Ff703BD1f9dabe631b69902Df5f97,56,BinaryX,BNX,18,binaryx,,1620314413,
eip155:56/erc20:0x20de22029ab63cf9A7Cf5fEB2b737Ca1eE4c82A6,0x20de22029ab63cf9A7Cf5fEB2b737Ca1eE4c82A6,56,Chess,CHESS,18,tranchess,CHESS,1624261338,
eip155:56/erc20:0xde3dbBE30cfa9F437b293294d1fD64B26045C71A,0xde3dbBE30cfa9F437b293294d1fD64B26045C71A,56,NFTB,NFTB,18,nftb,NFTB,1620151221,
eip155:56/erc20:0xF2c96E402c9199682d5dED26D3771c6B192c01af,0xF2c96E402c9199682d5dED26D3771c6B192c01af,56,Scallop,SCLP,18,scallop,SCLP,1635161653,
eip155:56/erc20:0xD40bEDb44C081D2935eebA6eF5a3c8A31A1bBE13,0xD40bEDb44C081D2935eebA6eF5a3c8A31A1bBE13,56,Metahero,HERO,18,metahero,HERO,1625501137,
eip155:56/erc20:0x54523D5fB56803baC758E8B10b321748A77ae9e9,0x54523D5fB56803baC758E8B10b321748A77ae9e9,56,Dreams Quest,DREAMS,18,dreams-quest,DREAMS,1634669175,
eip155:56/erc20:0xBd2949F67DcdC549c6Ebe98696449Fa79D988A9F,0xBd2949F67DcdC549c6Ebe98696449Fa79D988A9F,56,Wrapped MTRG on BSC by Meter.io,MTRG,18,meter,MTRG,1619046433,
eip155:56/erc20:0x12BB890508c125661E03b09EC06E404bc9289040,0x12BB890508c125661E03b09EC06E404bc9289040,56,Radio Caca V2,RACA,18,radio-caca,RACA,1629259636,
eip155:56/erc20:0xa269A9942086f5F87930499dC8317ccC9dF2b6CB,0xa269A9942086f5F87930499dC8317ccC9dF2b6CB,56,LATTEv2,LATTE,18,latteswap,LATTE,1633503233,
eip155:56/erc20:0x0b15Ddf19D47E6a86A56148fb4aFFFc6929BcB89,0x0b15Ddf19D47E6a86A56148fb4aFFFc6929BcB89,56,Impossible Decentralized Incubator Access Token,IDIA,18,idia,IDIA,1626193926,
eip155:56/erc20:0x39Ae6D231d831756079ec23589D2D37A739F2E89,0x39Ae6D231d831756079ec23589D2D37A739F2E89,56,Zeptacoin,ZPTC,4,zeptagram,ZPTC,1632928334,
eip155:56/erc20:0x23CE9e926048273eF83be0A3A8Ba9Cb6D45cd978,0x23CE9e926048273eF83be0A3A8Ba9Cb6D45cd978,56,Dalarnia,DAR,6,mines-of-dalarnia,,1634726627,
eip155:56/erc20:0x77d547256A2cD95F32F67aE0313E450Ac200648d,0x77d547256A2cD95F32F67aE0313E450Ac200648d,56,FC Lazio Fan Token,LAZIO,8,lazio-fan-token,LAZIO,1633925647,
eip155:56/erc20:0x9573c88aE3e37508f87649f87c4dd5373C9F31e0,0x9573c88aE3e37508f87649f87c4dd5373C9F31e0,56,Monsta Infinite Token,MONI,18,monsta-infinite,MONI,1631030452,
eip155:56/erc20:0x82030CDBD9e4B7c5bb0b811A61DA6360D69449cc,0x82030CDBD9e4B7c5bb0b811A61DA6360D69449cc,56,FevrToken,FEVR,18,realfevr,FEVR,1625613417,
eip155:56/erc20:0x6bfd576220e8444CA4Cc5f89Efbd7f02a4C94C16,0x6bfd576220e8444CA4Cc5f89Efbd7f02a4C94C16,56,Smaugs NFT,SMG,8,smaugs-nft,SMG,1618753887,
eip155:56/erc20:0x49f2145d6366099e13B10FbF80646C0F377eE7f6,0x49f2145d6366099e13B10FbF80646C0F377eE7f6,56,FC Porto Fan Token,PORTO,8,fc-porto,PORTO,1635857061,
eip155:56/erc20:0xA64455a4553C9034236734FadDAddbb64aCE4Cc7,0xA64455a4553C9034236734FadDAddbb64aCE4Cc7,56,FC Santos Fan Token,SANTOS,8,santos-fc-fan-token,SANTOS,1637581068,
eip155:56/erc20:0x6679eB24F59dFe111864AEc72B443d1Da666B360,0x6679eB24F59dFe111864AEc72B443d1Da666B360,56,ARIVA,ARV,8,ariva,ARV,1621941067,
eip155:56/erc20:0x9df465460938f9EBDF51C38CC87D72184471F8F0,0x9df465460938f9EBDF51C38CC87D72184471F8F0,56,Genopets,GENE,18,genopets,GENE,1637005420,
eip155:56/erc20:0x9c67638c4Fa06FD47fB8900fC7F932f7EAB589De,0x9c67638c4Fa06FD47fB8900fC7F932f7EAB589De,56,ARKER,ARKER,18,arker-2,ARKER,1638462288,
eip155:56/erc20:0xA3499dd7dBBBD93CB0f8303f8a8AcE8D02508E73,0xA3499dd7dBBBD93CB0f8303f8a8AcE8D02508E73,56,Lovelace,LACE,18,lovelace-world,LACE,1637581109,
eip155:56/erc20:0x89Af13A10b32F1b2f8d1588f93027F69B6F4E27e,0x89Af13A10b32F1b2f8d1588f93027F69B6F4E27e,56,GameFi,GAFI,18,gamefi,GAFI,1631248540,
eip155:56/erc20:0x5492Ef6aEebA1A3896357359eF039a8B11621b45,0x5492Ef6aEebA1A3896357359eF039a8B11621b45,56,Chumbi Valley,CHMB,18,chumbai-valley,CHMB,1638942974,
eip155:56/erc20:0xB139eD26b743C7254A246cf91eb594D097238524,0xB139eD26b743C7254A246cf91eb594D097238524,56,FalconSwaps Token,FALCONS,18,falcon-swaps,FSW,1638891499,
eip155:56/erc20:0xDa4714fEE90Ad7DE50bC185ccD06b175D23906c1,0xDa4714fEE90Ad7DE50bC185ccD06b175D23906c1,56,Godzilla,GODZ,9,godzilla,,1628318060,
eip155:56/erc20:0xA0c8c80ED6B7F09F885e826386440B2349F0Da7E,0xA0c8c80ED6B7F09F885e826386440B2349F0Da7E,56,Surviving Soldiers,SSG,18,surviving-soldiers,SSG,1636290073,
eip155:56/erc20:0x2235e79086dd23135119366da45851c741874e5B,0x2235e79086dd23135119366da45851c741874e5B,56,CREDI [via ChainPort.io],CREDI,18,credefi,CREDI,1638946749,
eip155:56/erc20:0xFD0ed86319BbF02359266d5Fa1cF10BC1720B2e0,0xFD0ed86319BbF02359266d5Fa1cF10BC1720B2e0,56,MonsterQuest,MQST,18,monsterquest,MQST,1639961272,
eip155:56/erc20:0xD8047AFECB86e44eFf3aDd991B9F063eD4ca716B,0xD8047AFECB86e44eFf3aDd991B9F063eD4ca716B,56,Good Games Guild,GGG,18,good-games-guild,GGG,1632922677,
